classnum blue green red nir swir1 swir2 BUI BSI NBI EVI NDWI MSAVI sdev edev bcdev
111.0000 949.9740 1495.7969 1943.5625 2922.6719 4117.2604 3010.7188 -0.0312 0.2204 2.0762 0.1406 -0.3228 0.1351 0.0033 0.0668 0.0461
111.0000 893.0368 1367.3173 1793.8527 2654.2380 3909.6374 2901.6657 -0.0017 0.2332 2.1514 0.1287 -0.3198 0.1221 0.0037 0.0731 0.0536
111.0000 886.9820 1410.6937 1816.7387 2749.4595 3936.4685 2735.0000 -0.0268 0.2254 2.0926 0.1372 -0.3219 0.1315 0.0040 0.0680 0.0495
111.0000 835.7676 1268.4811 1743.4162 2716.2432 3765.2757 2956.2649 -0.0562 0.2160 2.0289 0.1438 -0.3633 0.1385 0.0064 0.0959 0.0733
111.0000 813.0822 1219.6986 1606.4178 2876.0411 3648.4521 2738.3288 -0.1665 0.1742 1.8264 0.1936 -0.4049 0.1824 0.0030 0.0957 0.0761
111.0000 1017.2487 1572.1117 2063.6294 3066.4010 4303.8731 3215.6650 -0.0275 0.2186 2.0774 0.1407 -0.3222 0.1357 0.0027 0.0828 0.0529
111.0000 1118.8691 1620.3891 2096.4036 3206.1782 4450.5455 3523.1600 -0.0466 0.2045 2.0428 0.1595 -0.3286 0.1487 0.0047 0.0955 0.0619
111.0000 897.2792 1405.9569 1842.3299 2701.4772 4033.8959 2889.4492 0.0087 0.2404 2.1765 0.1262 -0.3155 0.1211 0.0032 0.0741 0.0553
111.0000 927.8871 1433.9032 1957.2097 3003.4597 4238.4355 3317.1048 -0.0401 0.2238 2.0650 0.1470 -0.3539 0.1435 0.0057 0.0939 0.0675
111.0000 1053.1773 1517.0780 1959.7305 2954.1844 4240.2908 3306.6950 -0.0235 0.2149 2.0994 0.1479 -0.3214 0.1368 0.0057 0.0874 0.0635
111.0000 804.4118 1273.6941 1656.2706 2532.9765 3744.7176 2648.3647 -0.0163 0.2362 2.1325 0.1333 -0.3310 0.1271 0.0039 0.0652 0.0494
111.0000 986.9764 1444.9730 1876.2905 2818.9088 4098.5845 3089.5068 -0.0160 0.2217 2.1199 0.1414 -0.3223 0.1316 0.0049 0.0844 0.0638
111.0000 937.4211 1420.6184 1867.3026 2807.1579 4123.8026 3163.9671 -0.0107 0.2309 2.1361 0.1383 -0.3277 0.1314 0.0031 0.0849 0.0553
111.0000 915.5547 1371.4080 1768.0373 2786.5653 4020.7147 3082.0000 -0.0423 0.2200 2.0786 0.1542 -0.3404 0.1441 0.0041 0.0772 0.0546
111.0000 922.9173 1352.0315 1779.1220 2678.8110 3902.4055 2973.8268 -0.0160 0.2240 2.1216 0.1369 -0.3293 0.1278 0.0067 0.1020 0.0820
111.0000 1016.0266 1548.0100 2001.9369 2919.3156 4227.7043 3026.0764 -0.0027 0.2260 2.1371 0.1325 -0.3067 0.1257 0.0027 0.0790 0.0529
111.0000 1004.9306 1540.9514 2022.4931 3014.7778 4341.7917 3278.0139 -0.0164 0.2259 2.1122 0.1408 -0.3235 0.1352 0.0030 0.0896 0.0569
111.0000 1111.1619 1629.5143 2092.2667 3081.3905 4380.1143 3363.0095 -0.0168 0.2140 2.1026 0.1429 -0.3082 0.1333 0.0034 0.0908 0.0581
111.0000 1016.8247 1522.4221 1929.1948 2915.4675 4195.9740 3066.4935 -0.0236 0.2182 2.1021 0.1463 -0.3142 0.1364 0.0028 0.0661 0.0453
111.0000 1108.7160 1723.2469 2239.4444 3274.3704 4534.1728 3347.5309 -0.0264 0.2143 2.0690 0.1407 -0.3104 0.1363 0.0025 0.0830 0.0499
111.0000 864.6627 1326.8343 1726.3964 2537.4615 3809.2959 2749.8639 0.0099 0.2385 2.1844 0.1237 -0.3133 0.1166 0.0038 0.0830 0.0674
111.0000 981.0605 1450.7056 1870.5344 2990.2150 4010.7265 2947.0835 -0.0842 0.1940 1.9687 0.1660 -0.3465 0.1552 0.0058 0.0913 0.0639
111.0000 1160.0132 1696.3816 2188.0658 3205.6579 4522.2368 3332.2895 -0.0173 0.2122 2.0979 0.1442 -0.3076 0.1350 0.0025 0.0874 0.0567
111.0000 936.5814 1439.9186 1891.1628 2700.8372 4098.3953 2957.6628 0.0292 0.2444 2.2187 0.1190 -0.3045 0.1135 0.0034 0.0911 0.0699
111.0000 912.3866 1411.5727 1848.0698 2706.1424 4011.1337 2786.8140 0.0057 0.2364 2.1657 0.1266 -0.3145 0.1208 0.0035 0.0828 0.0617
111.0000 880.1908 1381.7710 1821.8092 2642.3740 3865.7557 2576.3053 0.0042 0.2351 2.1531 0.1208 -0.3133 0.1162 0.0035 0.0721 0.0546
111.0000 1039.6509 1636.1611 2113.0126 3084.0032 4426.3223 3081.0711 -0.0081 0.2266 2.1219 0.1354 -0.3068 0.1307 0.0035 0.0853 0.0571
111.0000 840.7333 1341.3152 1757.7697 2591.6182 4004.5152 2816.8970 0.0225 0.2534 2.2248 0.1239 -0.3179 0.1192 0.0041 0.0663 0.0501
111.0000 872.8313 1256.1652 1660.7888 2860.7394 3852.4821 2826.3066 -0.1178 0.1924 1.9284 0.1844 -0.3899 0.1713 0.0034 0.1130 0.0867
111.0000 868.4563 1267.4068 1685.2433 2938.7167 3884.3422 2830.1350 -0.1328 0.1879 1.8959 0.1897 -0.3976 0.1778 0.0041 0.0871 0.0676
111.0000 787.0558 1172.4112 1562.7665 2705.9137 3602.7868 2495.5888 -0.1261 0.1930 1.9103 0.1771 -0.3956 0.1664 0.0040 0.0790 0.0686
111.0000 1024.2000 1440.2667 1845.6000 3145.7000 3998.3000 3040.2000 -0.1411 0.1676 1.8607 0.1966 -0.3725 0.1793 0.0028 0.1023 0.0718
111.0000 931.2041 1340.7308 1750.3994 3062.8225 3796.0207 2743.2840 -0.1663 0.1626 1.8117 0.1982 -0.3911 0.1838 0.0031 0.1073 0.0809
111.0000 840.5047 1262.8178 1635.3084 2939.3972 3835.7430 2749.3925 -0.1535 0.1825 1.8619 0.1990 -0.3991 0.1863 0.0024 0.1115 0.0881
111.0000 792.2277 1177.6007 1450.1782 2940.3201 3458.5545 2446.6073 -0.2590 0.1360 1.6700 0.2374 -0.4284 0.2176 0.0050 0.1107 0.0961
112.0000 378.1008 555.1933 692.0252 1950.6387 2040.9244 1282.7143 -0.4541 0.0797 1.4021 0.2372 -0.5570 0.2140 0.0025 0.0442 0.0695
112.0000 413.3957 599.2022 742.6946 2019.2946 2167.2602 1399.5097 -0.4283 0.0887 1.4412 0.2386 -0.5430 0.2148 0.0019 0.0402 0.0609
111.0000 791.5650 1184.7358 1606.7073 2740.8821 3634.8618 2598.5122 -0.1202 0.1949 1.9159 0.1727 -0.3961 0.1639 0.0023 0.0968 0.0795
111.0000 683.5670 1056.1753 1347.4124 2782.1031 3207.1546 2226.4330 -0.2763 0.1357 1.6393 0.2279 -0.4496 0.2137 0.0061 0.1006 0.0958
112.0000 430.5852 625.5481 793.0222 1984.6000 2239.9259 1451.8148 -0.3693 0.1133 1.5286 0.2205 -0.5213 0.1989 0.0017 0.0374 0.0546
112.0000 386.3856 564.9346 696.2941 1883.7288 2051.2582 1321.2516 -0.4188 0.0947 1.4589 0.2256 -0.5390 0.2022 0.0017 0.0357 0.0572
111.0000 722.4382 1128.4706 1539.7818 2746.4400 3747.3392 2740.2358 -0.1280 0.2075 1.9256 0.1823 -0.4178 0.1758 0.0022 0.0735 0.0605
112.0000 366.9595 547.4730 666.0405 1802.2973 1965.4459 1232.5000 -0.4193 0.0947 1.4621 0.2181 -0.5343 0.1952 0.0015 0.0299 0.0504
112.0000 364.1867 530.2229 619.5904 1704.2349 1885.7349 1198.5964 -0.4170 0.0951 1.4700 0.2137 -0.5255 0.1882 0.0015 0.0308 0.0565
111.0000 869.7326 1295.2529 1734.9913 2928.2587 3980.5436 2931.7645 -0.1040 0.2015 1.9521 0.1775 -0.3868 0.1684 0.0017 0.0699 0.0563
111.0000 651.5189 1036.3774 1388.7453 2596.0094 3619.3396 2679.1226 -0.1383 0.2133 1.9295 0.1882 -0.4295 0.1804 0.0030 0.0707 0.0598
112.0000 444.2467 675.4267 881.8933 1905.2933 2296.5067 1514.2800 -0.2783 0.1491 1.6696 0.1848 -0.4786 0.1690 0.0011 0.0332 0.0498
228.0000 2773.0980 3867.1373 4593.8235 4641.0588 1249.5490 696.7843 -0.5834 -0.1185 1.2640 0.0039 -0.0880 0.0038 0.0076 0.2356 0.1419
228.0000 3038.1724 3985.8793 4475.8103 4309.2069 1604.8966 1005.3448 -0.4681 -0.0875 1.4264 -0.0232 -0.0483 -0.0154 0.0091 0.2244 0.1235
228.0000 1613.8912 2045.6891 2394.8912 2689.5803 2007.4352 1153.0466 -0.2056 0.0112 1.6383 0.0487 -0.1366 0.0393 0.0057 0.1843 0.1723
228.0000 2958.8158 3996.5263 4492.0263 4304.5000 1105.1579 681.4737 -0.5792 -0.1248 1.3117 -0.0221 -0.0427 -0.0181 0.0049 0.2011 0.1187
228.0000 3749.3894 4567.0528 5143.9241 5201.1914 1331.0792 738.4158 -0.5981 -0.1520 1.2657 0.0080 -0.0694 0.0065 0.0042 0.1663 0.0862
228.0000 1701.3333 2447.8333 2953.6667 2945.8333 2538.8333 1874.8333 -0.0766 0.0833 1.8653 -0.0001 -0.0936 -0.0003 0.0048 0.0807 0.0549
216.0000 644.0873 1034.1032 1508.4762 2262.3730 3266.8254 2552.7540 -0.0185 0.2432 2.1113 0.1144 -0.3728 0.1125 0.0034 0.0805 0.0714
228.0000 1282.2500 2182.2500 2779.0000 2194.2500 1762.5000 1056.2500 -0.0070 0.1322 2.0749 -0.0747 -0.0024 -0.0766 0.0031 0.0540 0.0463
228.0000 2430.7500 3548.0000 3794.0000 2435.7500 2046.7500 1221.0000 0.1254 0.0907 2.4181 -0.2005 0.1874 -0.1646 0.0026 0.0705 0.0458
216.0000 694.9855 996.1449 1257.7536 2297.1159 3580.3623 2704.2464 -0.0759 0.2350 2.1098 0.1777 -0.3956 0.1601 0.0005 0.0289 0.0251
216.0000 741.9126 1089.9078 1402.7136 2363.2184 3660.5485 2886.6796 -0.0414 0.2393 2.1420 0.1579 -0.3695 0.1447 0.0003 0.0292 0.0243
228.0000 925.5714 1138.6593 1226.8571 1198.9780 897.5495 548.7692 -0.2345 -0.0323 1.7162 -0.0079 0.0151 -0.0063 0.0126 0.1622 0.3091
228.0000 2704.2821 3206.8000 3491.2769 3604.4308 1646.4205 949.8410 -0.3931 -0.0992 1.4342 0.0191 -0.0618 0.0140 0.0127 0.2148 0.1414
228.0000 2365.0476 3129.8095 3618.5238 4126.6190 2641.0000 1683.9048 -0.2960 -0.0210 1.5136 0.0700 -0.1374 0.0574 0.0165 0.2606 0.1502
216.0000 752.4627 1075.3433 1358.0149 2211.9403 3499.5970 2713.4030 -0.0178 0.2416 2.1936 0.1456 -0.3486 0.1304 0.0005 0.0285 0.0245
216.0000 702.3524 1000.9810 1271.4667 2142.1429 3521.0952 2665.4571 -0.0129 0.2548 2.2360 0.1502 -0.3638 0.1346 0.0005 0.0259 0.0230
216.0000 682.1512 1002.0058 1319.5698 2394.8372 3817.7267 2926.4826 -0.0622 0.2508 2.1476 0.1772 -0.4112 0.1637 0.0004 0.0311 0.0256
216.0000 737.2295 1123.9016 1504.6803 2575.8607 4179.8607 3258.4344 -0.0263 0.2635 2.2081 0.1671 -0.3931 0.1581 0.0003 0.0333 0.0252
228.0000 1043.5333 1797.2000 1977.6000 2211.2000 655.5333 374.3333 -0.6246 -0.1094 1.1860 0.0357 -0.1016 0.0329 0.0090 0.1218 0.2003
228.0000 1836.7143 2908.2857 3098.7143 2261.5714 2523.2857 1498.8571 0.2047 0.1555 2.6085 -0.1287 0.1388 -0.1090 0.0026 0.0574 0.0431
228.0000 998.3846 1752.4615 2148.0000 2271.3077 864.4615 477.3846 -0.5124 -0.0446 1.3234 0.0177 -0.1241 0.0166 0.0119 0.1037 0.1409
228.0000 1798.1687 2267.1566 2570.3494 3001.7711 2411.1687 1291.2289 -0.1877 0.0184 1.6592 0.0722 -0.1397 0.0559 0.0030 0.0805 0.0670
228.0000 1543.8621 2027.0460 2361.9425 2740.9080 2082.6552 1007.8046 -0.2176 0.0172 1.6212 0.0613 -0.1495 0.0505 0.0022 0.0938 0.0882
228.0000 2728.7000 3677.3000 4591.1500 4829.0500 1773.6000 1055.6000 -0.4981 -0.0860 1.3203 0.0287 -0.1350 0.0245 0.0071 0.1804 0.0973
228.0000 4070.2778 4860.9444 5358.6111 5624.0000 1688.0556 963.3889 -0.5627 -0.1556 1.2581 0.0388 -0.0748 0.0260 0.0023 0.1388 0.0635
228.0000 2504.0417 3322.6944 3860.2917 4291.7639 2053.0139 1201.9861 -0.4102 -0.0615 1.4006 0.0582 -0.1353 0.0491 0.0049 0.1978 0.1226
228.0000 2040.2529 2527.8436 2900.5058 3241.2471 1902.2909 1009.4810 -0.3114 -0.0399 1.4970 0.0554 -0.1308 0.0431 0.0047 0.1984 0.1522
228.0000 3016.6393 3870.1229 4668.3962 4044.6623 902.7411 550.8168 -0.5877 -0.1140 1.4050 -0.0805 -0.0171 -0.0675 0.0056 0.2420 0.1448
216.0000 1025.8677 1648.0467 2157.0195 3022.1868 4358.3074 2856.7977 0.0136 0.2336 2.1567 0.1186 -0.2947 0.1164 0.0014 0.0571 0.0412
228.0000 2476.5556 3411.4444 4098.5556 4600.1111 3548.7778 2316.0000 -0.2027 0.0380 1.6658 0.0628 -0.1500 0.0546 0.0010 0.0584 0.0278
228.0000 2316.6667 3673.6667 4491.5000 4207.3333 1578.3333 1109.5000 -0.4407 -0.0370 1.4436 -0.0291 -0.0684 -0.0299 0.0014 0.0602 0.0363
228.0000 1721.0000 2640.0000 2933.4000 2243.6000 2258.8000 1616.4000 0.1353 0.1328 2.3389 -0.1044 0.0875 -0.0906 0.0126 0.1185 0.0964
228.0000 1636.0000 2658.2500 3690.0000 4102.7500 2831.0000 2048.7500 -0.2372 0.0641 1.5906 0.0432 -0.2141 0.0467 0.0018 0.0622 0.0369
228.0000 1672.3750 2597.1250 3336.6250 3336.1250 2705.2500 1798.1250 -0.1276 0.0918 1.8088 0.0019 -0.1248 0.0003 0.0020 0.0552 0.0347
228.0000 1846.3333 2863.0000 3458.8889 2820.7778 2870.2222 1610.4444 0.0768 0.1495 2.2496 -0.0802 0.0044 -0.0765 0.0024 0.0564 0.0367
228.0000 1957.4835 2672.5385 2941.5604 3170.6154 2724.6154 1537.9560 -0.1144 0.0496 1.7867 0.0353 -0.0852 0.0285 0.0040 0.1612 0.1146
216.0000 599.8487 843.2434 1065.8553 2109.2303 3517.1447 2631.0592 -0.0812 0.2556 2.1734 0.1862 -0.4293 0.1662 0.0004 0.0284 0.0267
216.0000 650.0222 877.7333 1068.4889 1980.9778 3526.1778 2666.1778 -0.0172 0.2719 2.3325 0.1681 -0.3841 0.1456 0.0004 0.0346 0.0345
228.0000 1747.0000 2847.2500 3088.2500 2259.5000 2359.7500 1518.5000 0.1752 0.1522 2.4210 -0.1175 0.1141 -0.1062 0.0037 0.0682 0.0481
216.0000 653.2720 893.4720 1076.2320 2008.4160 3161.7920 2310.2960 -0.0882 0.2249 2.1009 0.1724 -0.3883 0.1493 0.0008 0.0275 0.0275
216.0000 768.6250 1093.1071 1365.3690 2330.8750 3750.7202 2938.9286 -0.0289 0.2455 2.1969 0.1638 -0.3622 0.1464 0.0003 0.0340 0.0275
228.0000 3896.2211 4660.2673 4970.4554 3863.0462 919.8515 539.4983 -0.5272 -0.1295 1.5595 -0.2081 0.0816 -0.1130 0.0068 0.2498 0.1278
228.0000 3538.3933 4283.0506 4785.5955 4496.7640 1374.6685 833.0393 -0.5195 -0.1265 1.3855 -0.0418 -0.0295 -0.0276 0.0044 0.2031 0.1085
228.0000 2064.2500 3238.0000 3900.0000 3551.5000 2707.2500 1701.0000 -0.0906 0.0811 1.8599 -0.0396 -0.0472 -0.0393 0.0023 0.0583 0.0313
228.0000 1709.2500 2631.7500 3169.0000 2544.0000 2020.5000 1454.2500 -0.0127 0.0985 2.0418 -0.0832 0.0177 -0.0787 0.0029 0.0575 0.0441
228.0000 2128.5833 3191.6667 3980.8333 4488.8333 3383.5833 2437.9167 -0.2224 0.0568 1.6590 0.0616 -0.1761 0.0583 0.0012 0.0556 0.0273
228.0000 1339.0000 1838.5294 2203.2353 2502.8235 1767.3529 1187.0588 -0.2642 0.0139 1.5830 0.0491 -0.1534 0.0416 0.0082 0.1769 0.2041
228.0000 2152.1429 2422.5000 2586.2857 2780.5000 1546.0714 980.0000 -0.3311 -0.0869 1.4917 0.0393 -0.0706 0.0257 0.0028 0.1543 0.1304
228.0000 2106.8136 2399.4068 2573.1695 2575.6271 892.3729 523.7966 -0.5120 -0.1495 1.3497 0.0003 -0.0363 0.0005 0.0066 0.2950 0.2778
228.0000 2987.1299 3883.0390 4647.2727 4802.4805 1638.4935 911.8442 -0.5122 -0.0996 1.3193 0.0195 -0.1149 0.0177 0.0076 0.2129 0.1125
228.0000 1888.8934 2382.3361 2576.9754 2591.8361 2221.4672 1148.8361 -0.0804 0.0339 1.8519 0.0023 -0.0417 0.0019 0.0030 0.0814 0.0678
228.0000 2236.1513 2678.2642 2921.0009 3018.9570 1467.4164 808.7003 -0.3775 -0.0883 1.4657 0.0175 -0.0616 0.0127 0.0072 0.2013 0.1592
228.0000 2405.1169 3215.3636 3435.1429 3176.0260 872.1299 494.5844 -0.5480 -0.1268 1.3664 -0.0387 0.0032 -0.0304 0.0090 0.3616 0.2658
228.0000 3087.6000 3744.4857 4230.9714 4094.8571 1674.1429 1100.3429 -0.4250 -0.0916 1.4574 -0.0175 -0.0523 -0.0117 0.0052 0.1777 0.1052
228.0000 1946.7880 2487.6774 2816.8802 3049.7419 1637.2811 845.6774 -0.3443 -0.0474 1.4836 0.0384 -0.1129 0.0312 0.0046 0.1632 0.1220
228.0000 2515.1818 2967.0000 3223.3030 3312.8485 1587.4242 900.3636 -0.3758 -0.0947 1.4550 0.0153 -0.0572 0.0113 0.0059 0.2705 0.1912
228.0000 2149.9313 2877.2061 3275.6102 3458.2764 1605.4760 787.0479 -0.4091 -0.0572 1.4355 0.0305 -0.1103 0.0264 0.0042 0.1674 0.1131
228.0000 3494.6769 3999.5692 4302.5385 4186.0615 1434.7692 926.2308 -0.4928 -0.1352 1.3932 -0.0213 -0.0322 -0.0092 0.0031 0.1554 0.0860
228.0000 1648.0037 2002.3494 2242.3309 2424.3048 1367.9033 813.5093 -0.3481 -0.0630 1.4985 0.0329 -0.0951 0.0249 0.0068 0.1637 0.1721
228.0000 4220.7961 5165.1140 5608.1206 4304.7939 892.5504 558.4474 -0.5643 -0.1269 1.5506 -0.2005 0.0803 -0.1265 0.0038 0.1780 0.0823
228.0000 2719.4186 3594.4884 4181.8372 3675.5814 994.1628 648.7907 -0.5246 -0.1018 1.4169 -0.0643 -0.0163 -0.0541 0.0053 0.2250 0.1362
228.0000 2230.5000 2818.8571 3084.0000 3025.3571 1559.4286 1099.2857 -0.3490 -0.0687 1.5256 -0.0128 -0.0298 -0.0085 0.0083 0.2624 0.2359
228.0000 2749.0362 4419.4022 4810.8152 3168.8732 606.2500 389.2174 -0.5401 -0.0428 1.7437 -0.1820 0.1508 -0.1763 0.0094 0.2586 0.1624
228.0000 1148.4000 2056.8000 2901.6000 2925.4000 2251.2000 1664.4000 -0.1457 0.1159 1.7597 0.0049 -0.1764 0.0042 0.0027 0.0579 0.0412
228.0000 1237.2727 1961.3636 2358.7273 2236.5455 1908.1818 1194.6364 -0.0474 0.1063 1.9552 -0.0180 -0.0505 -0.0185 0.0059 0.1109 0.1152
228.0000 1600.3623 1987.5580 2293.6087 2704.1957 1831.8406 912.6014 -0.2820 -0.0218 1.5245 0.0703 -0.1541 0.0554 0.0103 0.1387 0.1384
228.0000 1476.0964 1964.4699 2273.0964 2973.6988 2004.0843 781.7108 -0.3298 -0.0202 1.4381 0.1124 -0.2042 0.0933 0.0017 0.0529 0.0504
228.0000 2977.6980 3519.7081 3900.7741 3880.7665 1131.5051 568.1015 -0.5646 -0.1408 1.3184 -0.0019 -0.0639 0.0028 0.0027 0.1227 0.0758
228.0000 1360.6111 1667.9167 1875.2778 1912.1111 885.8056 523.8056 -0.4049 -0.0880 1.4407 0.0075 -0.0673 0.0055 0.0048 0.1440 0.2246
216.0000 713.6578 1020.3743 1304.1283 2238.1176 3405.8556 2651.7166 -0.0607 0.2283 2.1024 0.1590 -0.3759 0.1435 0.0004 0.0259 0.0234
216.0000 726.3725 1086.7157 1448.2157 2439.6275 3541.4412 2799.3333 -0.0740 0.2238 2.0457 0.1588 -0.3859 0.1483 0.0003 0.0235 0.0199
216.0000 818.5515 1192.0103 1553.2371 2433.6753 3577.9794 2842.7990 -0.0313 0.2241 2.1137 0.1412 -0.3423 0.1298 0.0003 0.0290 0.0237
216.0000 849.9241 1318.5316 1783.6709 2669.2658 3807.5316 3066.7722 -0.0243 0.2274 2.0946 0.1308 -0.3394 0.1260 0.0002 0.0264 0.0204
216.0000 838.6750 1228.5500 1605.0000 2437.4000 3703.1250 2953.0000 0.0004 0.2369 2.1801 0.1319 -0.3296 0.1219 0.0002 0.0262 0.0212
228.0000 3010.5130 3756.9565 4175.6348 4183.7130 1535.9391 894.4261 -0.4811 -0.1022 1.3899 0.0024 -0.0710 0.0054 0.0040 0.1974 0.1164
228.0000 2559.9548 4034.0016 4781.9290 4475.4081 970.5387 544.0016 -0.6303 -0.0958 1.3086 -0.0304 -0.0468 -0.0333 0.0050 0.1743 0.1041
228.0000 2130.6364 2528.4545 2793.7273 3096.2727 2221.8182 1278.2727 -0.2193 -0.0217 1.6183 0.0543 -0.1007 0.0382 0.0055 0.1685 0.1265
228.0000 3166.0625 3882.1562 4434.4375 4583.4375 1277.8438 889.0312 -0.5907 -0.1485 1.2608 0.0225 -0.0835 0.0161 0.0035 0.2797 0.1570
228.0000 1101.9000 1500.0000 1702.5000 1729.5000 676.6000 453.7000 -0.4703 -0.0903 1.3657 0.0051 -0.0707 0.0038 0.0081 0.2244 0.3697
228.0000 1211.3000 1749.3083 2169.1750 2502.5583 1902.6500 924.1083 -0.2099 0.0462 1.6288 0.0510 -0.1778 0.0460 0.0056 0.1143 0.1162
111.0000 246.5425 471.5196 425.6078 3394.3562 1735.9052 920.4379 -1.0984 -0.2548 0.6408 0.5260 -0.7552 0.5062 0.0107 0.0648 0.0915
111.0000 394.3639 619.2494 921.5903 1886.3461 2137.4987 1587.4962 -0.2793 0.1462 1.6278 0.1670 -0.5048 0.1583 0.0047 0.0625 0.0946
111.0000 368.4957 704.7521 653.5299 2830.9829 2358.5385 1331.4615 -0.7154 -0.0311 1.0706 0.3891 -0.6007 0.3617 0.0026 0.0463 0.0550
215.0000 1060.4743 1317.1943 1344.4057 3022.8571 2907.4057 2159.2629 -0.4071 0.0203 1.4072 0.3197 -0.3963 0.2478 0.0021 0.0481 0.0407
215.0000 1123.0984 1384.2377 1402.3852 3015.7049 2957.0820 2184.6967 -0.3780 0.0264 1.4466 0.3102 -0.3743 0.2365 0.0018 0.0452 0.0384
215.0000 1020.5639 1294.8313 1284.8458 3154.7277 2638.5446 1943.9373 -0.5139 -0.0317 1.2477 0.3533 -0.4215 0.2772 0.0021 0.0459 0.0413
111.0000 379.7554 703.3519 526.1545 4578.4592 2263.9657 1154.8369 -1.1256 -0.2777 0.6193 0.6793 -0.7312 0.6288 0.0078 0.1013 0.0935
111.0000 294.9482 621.4093 416.2021 4684.9845 1863.1865 861.9378 -1.2590 -0.3693 0.4999 0.7118 -0.7623 0.6765 0.0033 0.0592 0.0591
111.0000 481.9936 762.2229 820.1146 3162.1783 2719.4968 1669.4013 -0.6584 -0.0149 1.1373 0.4038 -0.6084 0.3712 0.0235 0.1277 0.1267
111.0000 287.5417 577.7396 441.7188 4413.5833 1989.8438 988.3021 -1.1963 -0.3182 0.5514 0.6661 -0.7684 0.6385 0.0056 0.0739 0.0751
111.0000 233.2682 497.6727 362.0023 3700.0295 1288.7341 594.1523 -1.3033 -0.4080 0.4486 0.5905 -0.7623 0.5707 0.0008 0.0315 0.0397
111.0000 237.4155 468.8068 347.0821 3901.6522 1287.7681 591.7150 -1.3362 -0.4317 0.4242 0.6251 -0.7844 0.6040 0.0025 0.0407 0.0536
111.0000 236.9431 473.9176 376.9951 3730.6340 1267.7890 619.1492 -1.3013 -0.4105 0.4504 0.5891 -0.7716 0.5696 0.0024 0.0435 0.0558
111.0000 291.7516 518.0714 695.4503 2090.2050 1504.1211 1114.5590 -0.6431 -0.0338 1.0931 0.2485 -0.5948 0.2363 0.0074 0.0541 0.0777
111.0000 246.8555 498.7082 378.6261 3590.6487 1512.5127 698.9773 -1.2157 -0.3397 0.5281 0.5730 -0.7557 0.5499 0.0044 0.0586 0.0788
111.0000 441.7122 795.3201 767.4173 3665.7230 2524.1331 1470.0504 -0.8378 -0.1102 0.9001 0.4844 -0.6433 0.4525 0.0259 0.1522 0.1595
111.0000 330.5721 582.4435 592.7147 3038.0902 2034.4464 1173.9763 -0.8661 -0.1225 0.8757 0.4327 -0.6761 0.4074 0.0158 0.0998 0.1163
111.0000 318.6090 621.0128 527.2115 4160.8205 2133.9359 1114.3910 -1.0971 -0.2550 0.6402 0.6083 -0.7402 0.5810 0.0070 0.0697 0.0805
111.0000 232.0690 409.9310 662.7629 1443.1983 1319.2414 1114.7241 -0.4042 0.0877 1.3972 0.1425 -0.5535 0.1351 0.0132 0.0852 0.1525
111.0000 280.2689 584.3475 432.4393 4615.8590 2055.5836 1013.2393 -1.2103 -0.3257 0.5426 0.6918 -0.7744 0.6645 0.0049 0.0951 0.0856
111.0000 232.9963 380.0551 666.3015 1115.0809 1172.5257 1107.5221 -0.2268 0.1540 1.6498 0.0840 -0.4916 0.0784 0.0048 0.0297 0.0679
111.0000 294.6976 462.7546 648.5886 1599.3108 1446.0049 1129.2714 -0.4601 0.0543 1.3408 0.1792 -0.5461 0.1646 0.0157 0.0673 0.1145
111.0000 439.7167 788.3625 883.0000 3052.8375 2805.0833 1652.6375 -0.5936 0.0271 1.2088 0.3603 -0.5894 0.3421 0.0113 0.0944 0.1025
112.0000 325.7153 483.8339 477.5769 2409.7086 1630.0833 875.0137 -0.8640 -0.1321 0.8777 0.3763 -0.6651 0.3379 0.0036 0.0318 0.0508
112.0000 312.4870 470.6337 434.6387 2612.4774 1567.8441 748.4227 -0.9641 -0.1885 0.7717 0.4227 -0.6938 0.3821 0.0054 0.0387 0.0635
112.0000 221.3142 368.1341 257.4720 2968.8262 1182.8385 487.8144 -1.2695 -0.3782 0.4877 0.5266 -0.7786 0.4921 0.0024 0.0348 0.0603
112.0000 326.6436 483.0479 475.7420 2571.4867 1638.9282 796.1995 -0.9107 -0.1578 0.8231 0.4036 -0.6838 0.3645 0.0050 0.0375 0.0603
112.0000 272.9181 426.7617 388.7089 2519.1178 1405.5985 679.6439 -1.0182 -0.2207 0.7161 0.4158 -0.7096 0.3790 0.0030 0.0321 0.0537
112.0000 271.1981 415.0090 360.3228 2620.7304 1331.5767 596.3328 -1.0844 -0.2628 0.6478 0.4429 -0.7260 0.4033 0.0036 0.0337 0.0593
112.0000 189.3867 336.6439 260.9160 2482.8497 1074.4635 456.3447 -1.2054 -0.3343 0.5401 0.4396 -0.7608 0.4085 0.0014 0.0247 0.0484
112.0000 251.6149 399.3450 262.7365 3044.8866 1098.1588 431.0368 -1.3100 -0.4152 0.4483 0.5455 -0.7675 0.5027 0.0006 0.0262 0.0437
112.0000 188.7159 335.8204 194.9428 3053.3136 980.5686 370.8959 -1.3927 -0.4672 0.3863 0.5573 -0.8014 0.5275 0.0005 0.0257 0.0435
112.0000 217.4752 388.3709 219.2346 3528.0579 1167.4806 442.5377 -1.3859 -0.4600 0.3933 0.6259 -0.8016 0.5966 0.0003 0.0239 0.0355
